LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-117.7683727,33.7458946,47,MILLGROVE,,,,,,,0fa6ba7ab386b25b
-117.7694231,33.7452008,89,ARDMORE,,,,,,,be1a11605df794c1
-117.7680091,33.7450262,7,BRADFORD,,,,,,,1509bf2ce8d8dfeb
-117.7690548,33.744315,39,BELLEVUE,,,,,,,2fe770d58e3c46da
-117.7682568,33.7442273,22,KIRKLAND,,,,,,,4d60453b1df4477c
-117.7671631,33.7441849,2,AMBERHILL,,,,,,,0c561378c11ddf59
-117.7699964,33.7437174,28,ARDMORE,,,,,,,a74c5228a2c36285
-117.7674979,33.743702,10,KIRKLAND,,,,,,,990e6a77dab59d3b
-117.7673634,33.7435917,8,KIRKLAND,,,,,,,136ea572cf9ac7ac
-117.7708354,33.7430783,58,LINHAVEN,,,,,,,7e14cba300859ca8
-117.7706053,33.7429221,54,LINHAVEN,,,,,,,2bf4cd8bdf5b4d6b
-117.7718392,33.7425622,76,LINHAVEN,,,,,,,7dd5096bc124295f
-117.7705672,33.742444,45,LINHAVEN,,,,,,,0c7a289c0ca36081
-117.7716903,33.7421628,9,CARRIAGE DR,,,,,,,ac97345c504b4ef5
-117.7726335,33.7420398,27,CARRIAGE DR,,,,,,,12d6ac8af4d2be3d
-117.7721296,33.7417259,19,HIDDEN BROOK,,,,,,,5babdb7b0932c1c5
-117.7730478,33.7416188,35,CARRIAGE DR,,,,,,,c0b228fc7da87d2b
-117.7703391,33.7413974,22,BROOKHOLLOW,,,,,,,5bb63e1f6b00e48a
-117.7704325,33.7413,20,BROOKHOLLOW,,,,,,,260f11dfbfe08e6a
-117.773037,33.74103,11,ELIZABETH LN,,,,,,,6b5b70ffb006624d
-117.7714657,33.7410395,6,ROBINS TREE LN,,,,,,,887ecb0c95c86fde
-117.7689691,33.7410267,7,HOLLYHOCK DR,,,,,,,9c0a58817b2cc283
-117.772656,33.7407642,5,ELIZABETH LN,,,,,,,0a6cff976bcf76e0
-117.7702762,33.7407399,73,COPPERLEAF,,,,,,,e73c797b3d339757
-117.7691379,33.7407207,8,HOLLYHOCK DR,,,,,,,491f276905ad0104
-117.7724109,33.7392941,51,ELIZABETH LN,,,,,,,413887572617135a
-117.7716032,33.7392309,63,BRIAR LN,,,,,,,9b300c788a87cce4
-117.7717064,33.7391273,61,BRIAR LN,,,,,,,4dca4f4f10021d84
-117.7668116,33.7452549,29,AMBERHILL,,,,,,,ce31742049f2f7e4
-117.7696141,33.7450089,83,ARDMORE,,,,,,,9fc0d778361a9bfa
-117.7697941,33.7448292,63,ARDMORE,,,,,,,12cad62cdfef8dc7
-117.7694219,33.7439471,15,BELLEVUE,,,,,,,2cc4991d0d10abda
-117.7677508,33.7438778,14,KIRKLAND,,,,,,,ae1156a42536afda
-117.7676328,33.7437758,12,KIRKLAND,,,,,,,d0d2d9c329be3177
-117.7671485,33.7430427,5,APPLETON,,,,,,,d4245fbc727e70cf
-117.769315,33.7429295,25,LANGFORD,,,,,,,37aca92463f3fd52
-117.7712818,33.7427715,67,LINHAVEN,,,,,,,8a6854181b7a881c
-117.7723461,33.7423221,21,CARRIAGE DR,,,,,,,c9f87b3239429793
-117.7718009,33.7422399,11,CARRIAGE DR,,,,,,,361ed9e8a7f8954d
-117.7712769,33.7421647,86,LINHAVEN,,,,,,,508ead363c1889d2
-117.7689263,33.7417597,44,COPPERLEAF,,,,,,,d0db9962fb299bc4
-117.7693834,33.7416687,50,COPPERLEAF,,,,,,,2e3e7fbf46e89985
-117.770145,33.7415914,26,BROOKHOLLOW,,,,,,,d06ee7476199ea04
-117.7712789,33.7412269,10,ROBINS TREE LN,,,,,,,b411399a330a4585
-117.7731644,33.7411132,15,ELIZABETH LN,,,,,,,ea0423f7d1f20300
-117.7706307,33.7411052,16,BROOKHOLLOW,,,,,,,602f1dc52da63c34
-117.768324,33.7408003,26,COPPERLEAF,,,,,,,4213f3862d7ef268
-117.7720422,33.740659,16,IVY LN,,,,,,,732b6f49fd0a4d47
-117.7711076,33.7406318,6,BROOKHOLLOW,,,,,,,9132a7343c1fcaac
-117.7711303,33.7401709,81,BRIAR LN,,,,,,,b810d3c2b4d3f31f
-117.7716655,33.7401045,92,BRIAR LN,,,,,,,704c14205a5e2307
-117.7747627,33.73927,7,NATIONAL PL,,,,,,,b9e3aff033051861
-117.7680558,33.7462119,48,MILLGROVE,,,,,,,407b6285a90e1501
-117.7686268,33.7460688,51,MILLGROVE,,,,,,,a42158cb1edbcc5e
-117.7678562,33.7455573,39,MILLGROVE,,,,,,,2a1b11e4d3158feb
-117.7686842,33.7446861,63,BELLEVUE,,,,,,,e40b4db30ce2875f
-117.7703512,33.7442704,33,ARDMORE,,,,,,,a3c4aa98447ab1b5
-117.7670245,33.7442702,6,AMBERHILL,,,,,,,1fb36a6aec8743b6
-117.768495,33.7439858,27,APPLETON,,,,,,,75d92d6a039a3775
-117.7684609,33.7433304,36,LANGFORD,,,,,,,c2717ea8acb77b8a
-117.7685643,33.7432295,34,LANGFORD,,,,,,,b200095abf7cd64e
-117.7707173,33.7429979,56,LINHAVEN,,,,,,,984d67d0f1763550
-117.7682719,33.7430227,35,KENTWORTH,,,,,,,d574b9b74a941189
-117.7710239,33.7427537,53,LINHAVEN,,,,,,,ba6e6a0f1de32247
-117.7708553,33.7423279,87,LINHAVEN,,,,,,,08bba8a37576fbe9
-117.7701078,33.7421315,37,LINHAVEN,,,,,,,cd26cef4d2e4a01c
-117.7715732,33.7420814,7,CARRIAGE DR,,,,,,,5b2d02636177a8d1
-117.7711089,33.7418985,19,ROBINS TREE LN,,,,,,,99bb872e20672b2b
-117.7709874,33.7415185,16,ROBINS TREE LN,,,,,,,b79af5f6bf804407
-117.7689876,33.7413744,39,COPPERLEAF,,,,,,,d03dcc2ef1cc5e02
-117.7711843,33.7413289,12,ROBINS TREE LN,,,,,,,09bd2bbf8a3a7bbe
-117.7691959,33.7412061,3,HOLLYHOCK DR,,,,,,,f60a15f645a9a8c3
-117.7682739,33.7409104,28,COPPERLEAF,,,,,,,ccc27bb43169b387
-117.7695983,33.7407447,39,WINTERFIELD RD,,,,,,,41633b5ae085793c
-117.7733829,33.7406631,22,ELIZABETH LN,,,,,,,e8dcd446ffb14a99
-117.7692587,33.7405838,40,WINTERFIELD RD,,,,,,,0cba10631e598c82
-117.7685971,33.7402199,16,COPPERLEAF,,,,,,,0ec775b4065e9b0e
-117.7732236,33.7398668,41,ELIZABETH LN,,,,,,,0add5e9c4c027d27
-117.768998,33.739738,6,WINDARBOR LN,,,,,,,bb120bb50b4d3bf7
-117.7749343,33.7395377,3,NATIONAL PL,,,,,,,d4b49066cece9144
-117.7699331,33.7394527,3,CAMEO CT,,,,,,,0baf79cccb699b6c
-117.7743711,33.7390016,15,NATIONAL PL,,,,,,,256c41b62f382c17
-117.7750455,33.7386371,25,MONUMENT PL,,,,,,,a3beb8c4e9d165c2
-117.7706991,33.7385809,47,APPLEGLEN DR,,,,,,,aad47da4a16dff00
-117.7708604,33.7384154,15,APPLEGLEN DR,,,,,,,9ec436c1679bc2f8
-117.7742367,33.7382324,15,FREEDOM PL,,,,,,,20384731f6867916
-117.7721121,33.7381407,2,RED COAT PL,,,,,,,cd10cbcf3e1cd450
-117.7722991,33.7379569,56,BOULDER CREEK WAY,,,,,,,6cab75b59c1c48dd
-117.7716578,33.7378279,12,RED COAT PL,,,,,,,736a7cde8b7e7659
-117.7768179,33.7376452,51,LEGACY WAY,,,,,,,267fb4203d0505e5
-117.7766328,33.7374539,53,LEGACY WAY,,,,,,,85a9771a169738f5
-117.7712361,33.7373872,30,BOULDER CREEK WAY,,,,,,,66209f117eea6201
-117.7762139,33.7371692,59,LEGACY WAY,,,,,,,27b3633cdda7fa0b
-117.7744677,33.7370225,64,DECLARATION WAY,,,,,,,8268b79d35c6b9ff
-117.771317,33.7368836,37,BOULDER CREEK WAY,,,,,,,0eb59d72d52c3ebd
-117.7714007,33.7367094,1,IROQUOIS CT,,,,,,,6789bc127f412929
-117.7730896,33.7364934,3,PROCLAMATION WAY,,,,,,,0a2439399ce4c169
-117.7716767,33.7363575,2,IROQUOIS CT,,,,,,,27e31cfd50db725e
-117.7746282,33.7361165,83,LEGACY WAY,,,,,,,78f547b2c10bf1e2
-117.769467,33.7360696,89,TALMADGE,,,,,,,b16e47f340ebf342
-117.7677284,33.7359406,40,OLIVEHURST,,,,,,,d3f98bb88a0617d9
-117.7727028,33.7357827,14,PROCLAMATION WAY,,,,,,,7271e9cdd229d3b4
-117.7643276,33.7357796,2,OROVILLE,,,,,,,c627d589bec1c79b
-117.7644216,33.7356836,6,OROVILLE,,,,,,,55574c4a19958447
-117.7708644,33.7399216,77,BRIAR LN,,,,,,,89eeacd8a5dd9cdf
-117.7718757,33.7398936,96,BRIAR LN,,,,,,,1c95df18cb8210a6
-117.7704418,33.739759,23,WINTERFIELD RD,,,,,,,8278dc0677d3f42b
-117.7701211,33.7395869,24,WINTERFIELD RD,,,,,,,30bf6386ab73875b
-117.769008,33.7394632,25,AMORET DR,,,,,,,c985981efe2e4087
-117.7748589,33.7393768,5,NATIONAL PL,,,,,,,bda9f7d8c45ab6ca
-117.775765,33.7387877,33,STATEHOUSE PL,,,,,,,192b027b788b4598
-117.7758847,33.7386573,35,STATEHOUSE PL,,,,,,,1a1cfa0326e6f599
-117.7699306,33.7387178,14,AMORET DR,,,,,,,d359fec4eb3879ef
-117.7744183,33.7385378,23,NATIONAL PL,,,,,,,8c699066b10b2ce3
-117.7704501,33.7384074,43,APPLEGLEN DR,,,,,,,1f9d8798bf4d9bc5
-117.7757405,33.7381975,38,STATEHOUSE PL,,,,,,,eea30c47ebe4aecd
-117.7732087,33.7382375,42,DECLARATION WAY,,,,,,,2477dc53cadbc3e3
-117.7740372,33.7379165,18,FREEDOM PL,,,,,,,4ac544c9bf9f0813
-117.7710614,33.7378541,17,RED COAT PL,,,,,,,824bfdbe8747f399
-117.7744946,33.7377951,12,MONUMENT PL,,,,,,,4f81fbb23b685363
-117.7719606,33.7377253,50,BOULDER CREEK WAY,,,,,,,0ae487f07062f8b8
-117.7754186,33.7374681,10,TIOGA PL,,,,,,,149e20aed13ccaa3
-117.7757713,33.7373454,62,LEGACY WAY,,,,,,,6a516cffb0206b7a
-117.7658484,33.7374498,16,CARMICHAEL,,,,,,,6da08ff59da8875e
-117.771052,33.7370569,33,BOULDER CREEK WAY,,,,,,,d27b9f5f306a099f
-117.7718239,33.7368708,7,IROQUOIS CT,,,,,,,63298f2a8a653ce0
-117.7737406,33.7367189,43,PARTISAN PL,,,,,,,493ff3245394b582
-117.7685727,33.7365289,52,OLIVEHURST,,,,,,,3449db91de9e3021
-117.7728607,33.7363305,7,PROCLAMATION WAY,,,,,,,4e0df490f15e4c57
-117.7693633,33.7363724,91,TALMADGE,,,,,,,aa6b9b39aee71517
-117.7750919,33.7396196,1,NATIONAL PL,,,,,,,e0084c394d21052c
-117.7698651,33.7396474,34,AMORET DR,,,,,,,2d883ab1e2ceeeac
-117.7736843,33.7393747,19,TRADITION PL,,,,,,,bbdbb04cc67fb54d
-117.771116,33.7390903,7,WINTERFIELD RD,,,,,,,046e2af610e66090
-117.7695684,33.738878,19,AMORET DR,,,,,,,1c961ea4bcb317be
-117.7727733,33.7387332,31,TRADITION PL,,,,,,,76b0172b44c669f2
-117.7700386,33.7385378,40,APPLEGLEN DR,,,,,,,09bc45b1defb5bf2
-117.769924,33.738459,38,APPLEGLEN DR,,,,,,,06e51c311a4029b7
-117.7658896,33.7383185,16,LARCHWOOD,,,,,,,526c1056f611c26a
-117.7738255,33.7381264,14,FREEDOM PL,,,,,,,5826e8c287d7a0aa
-117.7711748,33.7379286,15,RED COAT PL,,,,,,,5a439077966ca737
-117.7736253,33.737812,50,DECLARATION WAY,,,,,,,569ca3206e6f213b
-117.77143,33.7376658,16,RED COAT PL,,,,,,,8e561b880c660b97
-117.7717335,33.737563,46,BOULDER CREEK WAY,,,,,,,e5171779eefa4ca7
-117.7763406,33.7372783,57,LEGACY WAY,,,,,,,034af7dee8ce115a
-117.7756435,33.737236,64,LEGACY WAY,,,,,,,ab3ac5bd9135b061
-117.7734196,33.7370233,37,PARTISAN PL,,,,,,,68f0e53bbe7b3f2d
-117.773517,33.736926,39,PARTISAN PL,,,,,,,cde8b92e444b0792
-117.7721591,33.7366676,12,IROQUOIS CT,,,,,,,fc146d5f585a7026
-117.7752298,33.7365041,75,LEGACY WAY,,,,,,,56ae0564f42f07ea
-117.7723348,33.7362778,33,ARNOLD WAY,,,,,,,8283e8bcddd56e39
-117.7726327,33.7361721,11,PROCLAMATION WAY,,,,,,,50fdf79543937f20
-117.7734668,33.7359803,92,LEGACY WAY,,,,,,,3b988bc4a1293049
-117.7733537,33.7359001,94,LEGACY WAY,,,,,,,fc40d554cdbc7fa5
-117.7721438,33.7357605,22,PROCLAMATION WAY,,,,,,,8a3a2e4a6656c420
-117.7699266,33.7357535,78,ARCATA,,,,,,,116cb6a7b5cfdbd1
-117.7684272,33.7356401,54,MEADOW VALLEY,,,,,,,daaefa03205f3a17
-117.7721867,33.7401382,97,BRIAR LN,,,,,,,1d6e6266d435bcb6
-117.7719792,33.7397902,98,BRIAR LN,,,,,,,df66f86f033eec6d
-117.7711824,33.7396523,73,BRIAR LN,,,,,,,949f1ed2d34189fc
-117.7745337,33.7395998,10,TRADITION PL,,,,,,,16b6719af50bb7a5
-117.7691344,33.7395569,27,AMORET DR,,,,,,,2f59ca544d2152ce
-117.77557,33.7388944,31,MONUMENT PL,,,,,,,57e99acb5e1f7415
-117.7751769,33.7387384,27,MONUMENT PL,,,,,,,1bff0ed39920f2e5
-117.7714087,33.7388116,1,WINTERFIELD RD,,,,,,,8a93366a6079507a
-117.7749039,33.7385486,23,MONUMENT PL,,,,,,,411074313044e972
-117.7746233,33.7383298,27,NATIONAL PL,,,,,,,45ef50b45bdeb9ab
-117.771199,33.7382382,12,APPLEGLEN DR,,,,,,,8f54d938e4bc2636
-117.769958,33.7382058,34,APPLEGLEN DR,,,,,,,6d63c230a52be146
-117.7747475,33.7379738,16,MONUMENT PL,,,,,,,a7edf46b30a8df2d
-117.7762764,33.7376724,46,STATEHOUSE PL,,,,,,,4e1f705d965c043c
-117.7742371,33.7376154,8,MONUMENT PL,,,,,,,c2eef58b09783069
-117.7748313,33.7375765,11,TIOGA PL,,,,,,,d0dd69ab971caa7e
-117.7760492,33.7375386,58,LEGACY WAY,,,,,,,28a6bf48d16ea3ea
-117.7716132,33.7374831,44,BOULDER CREEK WAY,,,,,,,e2cb9f5105f8dcc8
-117.7717585,33.7371392,43,BOULDER CREEK WAY,,,,,,,0c2d3e734dd5798e
-117.7715261,33.7369818,39,BOULDER CREEK WAY,,,,,,,0d28e1894bb493d6
-117.7726144,33.7369806,20,IROQUOIS CT,,,,,,,f39636a7616388c7
-117.7717093,33.7367982,5,IROQUOIS CT,,,,,,,88fb9a4682677a46
-117.772974,33.7364094,5,PROCLAMATION WAY,,,,,,,74eb3bf567a326db
-117.7688042,33.7362964,75,MEADOW VALLEY,,,,,,,49fb5beb5398e000
-117.7685433,33.7362817,67,MEADOW VALLEY,,,,,,,04be46357f2a6dde
-117.7680098,33.7361365,44,OLIVEHURST,,,,,,,71c2841a4154fbd7
-117.7744045,33.7401012,3,TRADITION PL,,,,,,,676b18ced47b7a8b
-117.7696185,33.7401275,32,WINTERFIELD RD,,,,,,,20703ae10b50a35c
-117.7710719,33.7397571,75,BRIAR LN,,,,,,,630ade6a31c55a4c
-117.7706335,33.7395738,19,WINTERFIELD RD,,,,,,,4247c1740dd54b2d
-117.7707154,33.7390214,52,APPLEGLEN DR,,,,,,,a7a6e5ba4f0d4cd4
-117.7697604,33.7390036,8,CAMEO CT,,,,,,,02876b5e6d7f28ed
-117.7730222,33.7389135,27,TRADITION PL,,,,,,,65cc2edfb44905da
-117.7748272,33.7388559,12,NATIONAL PL,,,,,,,a96166bbf7edce3a
-117.7739174,33.7385487,7,FREEDOM PL,,,,,,,e45fb45019a81cb2
-117.7752662,33.7383271,24,MONUMENT PL,,,,,,,dac52031b6dd48de
-117.7720014,33.7380676,6,RED COAT PL,,,,,,,9ce93a9bc9f4e8b5
-117.7709735,33.7380837,16,APPLEGLEN DR,,,,,,,f492c1b3639be6d7
-117.7760252,33.737924,42,STATEHOUSE PL,,,,,,,a4abc1120f898315
-117.7731314,33.73776,47,DECLARATION WAY,,,,,,,6fdad2791f76cdb4
-117.7756824,33.7376742,6,TIOGA PL,,,,,,,9647229bfdc563a0
-117.7759081,33.7374501,60,LEGACY WAY,,,,,,,d5fa4646fd092939
-117.7718657,33.7372181,45,BOULDER CREEK WAY,,,,,,,987451b884e57c46
-117.7754249,33.7371053,24,TIOGA PL,,,,,,,0b7e424633a42cee
-117.7760766,33.7370642,61,LEGACY WAY,,,,,,,61ad5802c5a26587
-117.772391,33.7368218,16,IROQUOIS CT,,,,,,,0509fa71a847f151
-117.7755169,33.7366842,71,LEGACY WAY,,,,,,,802620d936586af3
-117.775102,33.7363949,77,LEGACY WAY,,,,,,,c78091ab69e66b70
-117.7645,33.736205,1,OROVILLE,,,,,,,d4d3437f7ac42bfe
-117.7744661,33.7360647,85,LEGACY WAY,,,,,,,e63badbe5e2fead8
-117.7783243,33.735947,5,CALAIS,,,,,,,469fb64a048b60a7
-117.7720578,33.7358642,24,PROCLAMATION WAY,,,,,,,16fd9bc944b266bd
-117.7738298,33.7358173,91,LEGACY WAY,,,,,,,26493e13eb1cdfe8
-117.7689316,33.7401214,7,WINDARBOR LN,,,,,,,43f9a35ec9d6a26e
-117.7701134,33.7400943,27,WINTERFIELD RD,,,,,,,d8677266488e6a5c
-117.7699723,33.7397291,36,AMORET DR,,,,,,,193ffefc7a4429d7
-117.7727882,33.7395567,45,ELIZABETH LN,,,,,,,526709b1bc065873
-117.7704358,33.7390625,6,AMORET DR,,,,,,,de74d25a9d2f628d
-117.7731471,33.7390029,25,TRADITION PL,,,,,,,b32e3c833854cce4
-117.7753235,33.7388309,29,MONUMENT PL,,,,,,,12b31bce45bb9f51
-117.7713003,33.7388994,3,WINTERFIELD RD,,,,,,,c643e1a9fe466551
-117.7724479,33.7385675,35,TRADITION PL,,,,,,,4eb6924193b69da9
-117.7718551,33.7384021,1,RED COAT PL,,,,,,,97e411690af45c9b
-117.7704877,33.7381549,21,APPLEGLEN DR,,,,,,,22a287e4e77e5eef
-117.7755381,33.7380453,1,TIOGA PL,,,,,,,60d58da68359b308
-117.770132,33.7380079,30,APPLEGLEN DR,,,,,,,db5edd6a52937b8b
-117.7727073,33.7378042,59,BOULDER CREEK WAY,,,,,,,bde0b475b4dbabee
-117.7703533,33.7377371,26,APPLEGLEN DR,,,,,,,67fb4aec178349b9
-117.7723409,33.7375494,53,BOULDER CREEK WAY,,,,,,,e1645ec5f0baa019
-117.7721365,33.7372452,6,TYLER PL,,,,,,,7bed4717ab509378
-117.7747506,33.73718,19,TIOGA PL,,,,,,,ea8875079256852d
-117.7716381,33.7370597,41,BOULDER CREEK WAY,,,,,,,3e6194c39a6c5b52
-117.7736105,33.7368322,41,PARTISAN PL,,,,,,,11fde2bf4e742f0c
-117.7748223,33.7366403,72,DECLARATION WAY,,,,,,,d3586a094f2208ab
-117.772901,33.736673,43,ARNOLD WAY,,,,,,,25e1e7f705bcdbc3
-117.774388,33.7364505,71,DECLARATION WAY,,,,,,,b3bd215db0f88811
-117.7681372,33.7362215,46,OLIVEHURST,,,,,,,e8973c504e1bc6aa
-117.7684256,33.7361956,65,MEADOW VALLEY,,,,,,,a4ef24f27e49e1cb
-117.7682619,33.7360855,59,MEADOW VALLEY,,,,,,,5fe5e72071011a73
-117.7697998,33.7359106,83,TALMADGE,,,,,,,b9f897b10e4c2db0
-117.7690445,33.7404552,14,COPPERLEAF,,,,,,,3f3318b8db7eaf97
-117.7731644,33.7402903,36,ELIZABETH LN,,,,,,,e2f2a8af19987aa6
-117.7743089,33.7400014,5,TRADITION PL,,,,,,,891345ca2bc86cb3
-117.7723995,33.7399254,101,BRIAR LN,,,,,,,b84d3869ce2c35e4
-117.7740428,33.7396533,11,TRADITION PL,,,,,,,6a958057266ac26d
-117.769253,33.7396379,29,AMORET DR,,,,,,,556fb90c0107b7c0
-117.7695248,33.7394099,28,AMORET DR,,,,,,,657be1d6040e99ae
-117.773818,33.7390256,22,TRADITION PL,,,,,,,41a7a08dffade3c6
-117.770497,33.7388536,48,APPLEGLEN DR,,,,,,,6b0ab09f1a555f41
-117.7709463,33.738754,51,APPLEGLEN DR,,,,,,,9bf982504b8f2a77
-117.7709835,33.7385068,11,APPLEGLEN DR,,,,,,,af49f7355b5cc00b
-117.7735038,33.7384424,8,FREEDOM PL,,,,,,,d00f7c85ae7aaa36
-117.7756015,33.7383481,36,STATEHOUSE PL,,,,,,,2474afabc02a6cf3
-117.7763643,33.7381759,43,STATEHOUSE PL,,,,,,,a83232c6652473d8
-117.7726733,33.7382101,41,DECLARATION WAY,,,,,,,2705c0f1429fcfa2
-117.7715167,33.7381671,7,RED COAT PL,,,,,,,3cadaec95861167d
-117.773521,33.7379205,48,DECLARATION WAY,,,,,,,51372c2ee162a5e5
-117.7721884,33.7378839,54,BOULDER CREEK WAY,,,,,,,20c2aae07a26c0f5
-117.7708343,33.7376917,21,RED COAT PL,,,,,,,951c5883250bf485
-117.7713181,33.7375911,18,RED COAT PL,,,,,,,ea0a62d48924ca85
-117.7725153,33.7373565,21,IROQUOIS CT,,,,,,,a404f178d7ef0066
-117.7713495,33.7372846,32,BOULDER CREEK WAY,,,,,,,54b57d05f409356a
-117.7738963,33.7369672,61,DECLARATION WAY,,,,,,,9e081e2756f2bd02
-117.7725021,33.7369058,18,IROQUOIS CT,,,,,,,17aad51dd97180c6
-117.7742818,33.7365892,67,DECLARATION WAY,,,,,,,013539818e44683d
-117.7719342,33.7365102,8,IROQUOIS CT,,,,,,,49ddfd4580dd02d4
-117.7727456,33.7362498,9,PROCLAMATION WAY,,,,,,,c7abaa86462631a3
-117.7742553,33.7398753,7,TRADITION PL,,,,,,,e16aa7c658609e8c
-117.7696189,33.7398953,35,AMORET DR,,,,,,,f7802264986f17ed
-117.769106,33.7398187,8,WINDARBOR LN,,,,,,,0bfaec4158284641
-117.7697469,33.739568,32,AMORET DR,,,,,,,83bc83c8a4fd0543
-117.770732,33.7394681,17,WINTERFIELD RD,,,,,,,52842f17e2f30722
-117.7719594,33.7394299,62,BRIAR LN,,,,,,,585d623755aa44f5
-117.7702648,33.7386919,44,APPLEGLEN DR,,,,,,,5699ed61ade96265
-117.7732985,33.7386528,2,FREEDOM PL,,,,,,,c1391b386e033964
-117.7711213,33.7385966,9,APPLEGLEN DR,,,,,,,dc6b5c5e1ffe63b6
-117.7762448,33.7382968,41,STATEHOUSE PL,,,,,,,ca48cb9a7542bec5
-117.7717426,33.7383243,3,RED COAT PL,,,,,,,cccaf21e3a3f8ebb
-117.7703404,33.7383211,41,APPLEGLEN DR,,,,,,,cc0dc8631ec983d0
-117.771886,33.737987,8,RED COAT PL,,,,,,,b8ee9efacd79be41
-117.7720738,33.7377998,52,BOULDER CREEK WAY,,,,,,,8bfef7189149a166
-117.7737413,33.7377122,52,DECLARATION WAY,,,,,,,039d959ff56eef26
-117.7729159,33.7375119,27,PARTISAN PL,,,,,,,de2205bb5646fb82
-117.7764989,33.7373586,55,LEGACY WAY,,,,,,,366e2878d5b1d8a4
-117.7730572,33.7374173,29,PARTISAN PL,,,,,,,bf1318ecfa03d774
-117.7727301,33.7370643,22,IROQUOIS CT,,,,,,,95f261c440fcc36e
-117.7730886,33.7368304,38,PARTISAN PL,,,,,,,4376f76d81ca486d
-117.7741521,33.7367026,65,DECLARATION WAY,,,,,,,ab4892e759cdf846
-117.7725627,33.7364361,37,ARNOLD WAY,,,,,,,d1dbba9353ea09ac
-117.7691554,33.7363999,95,TALMADGE,,,,,,,4d4cbdb6c98a389b
-117.7687066,33.7363916,73,MEADOW VALLEY,,,,,,,d04a53d651bf1cf4
-117.7730423,33.7360192,8,PROCLAMATION WAY,,,,,,,4ce0fcd8a3200849
-117.772816,33.7358618,12,PROCLAMATION WAY,,,,,,,55cc36187958a084
-117.7727318,33.739968,2,IVY LN,,,,,,,e00a1c04594ae40c
-117.7686496,33.7400347,3,WINDARBOR LN,,,,,,,f0bbc1eb79c57a25
-117.773097,33.7397784,43,ELIZABETH LN,,,,,,,9543c9ec2716e024
-117.7726638,33.73947,47,ELIZABETH LN,,,,,,,1bb45bb3ba3ac214
-117.7721408,33.7391093,55,ELIZABETH LN,,,,,,,d4ddd7749b42e3ee
-117.7732736,33.7390842,23,TRADITION PL,,,,,,,4052890a11298487
-117.7694841,33.7389774,21,AMORET DR,,,,,,,e668063367c685eb
-117.7698154,33.7386366,16,AMORET DR,,,,,,,fbd939a2c2c3725b
-117.7740267,33.7384479,9,FREEDOM PL,,,,,,,bd8c5f6eaf473a5b
-117.7745166,33.738431,25,NATIONAL PL,,,,,,,28cc8241a49e0bdd
-117.7731046,33.738342,40,DECLARATION WAY,,,,,,,58d187d5f4fe3489
-117.7739222,33.7380219,16,FREEDOM PL,,,,,,,bea55f67194a54a3
-117.7765719,33.7379327,47,STATEHOUSE PL,,,,,,,c70035a5eaccbb23
-117.7717728,33.7379079,10,RED COAT PL,,,,,,,e0c404e530a267cf
-117.7707529,33.7379275,20,APPLEGLEN DR,,,,,,,3292e5b1bb213d41
-117.7705076,33.7377801,24,APPLEGLEN DR,,,,,,,ebf25f122b7792d4
-117.7711315,33.7374782,28,BOULDER CREEK WAY,,,,,,,a1bf5592f6d6d4fe
-117.773147,33.7373188,31,PARTISAN PL,,,,,,,cd1f71b2dcf2a056
-117.7742155,33.7372742,60,DECLARATION WAY,,,,,,,4047b8d6f502fd70
-117.7709356,33.7371535,31,BOULDER CREEK WAY,,,,,,,2e5af175b7d19dc3
-117.7715097,33.7367958,3,IROQUOIS CT,,,,,,,04d69e8aaef0f5f5
-117.7720489,33.7365907,10,IROQUOIS CT,,,,,,,c4145f39d64b518b
-117.7737407,33.7365877,45,PROCLAMATION WAY,,,,,,,347e128fd71ac228
-117.7718203,33.7364312,6,IROQUOIS CT,,,,,,,b726f76e35d438d6
-117.7724499,33.7363585,35,ARNOLD WAY,,,,,,,ed0deda671d8070e
-117.7685227,33.7361001,63,MEADOW VALLEY,,,,,,,b807e487512bd4e5
-117.772932,33.7359424,10,PROCLAMATION WAY,,,,,,,fe2a0f9c59716053
-117.7745695,33.7401308,1,TRADITION PL,,,,,,,9ed63705b294716f
-117.7694479,33.7400522,14,WINDARBOR LN,,,,,,,9b6a7ecb44316d26
-117.7717492,33.7396408,66,BRIAR LN,,,,,,,e1852ae2d550c62a
-117.7705417,33.7396633,21,WINTERFIELD RD,,,,,,,a14fdcc1ac1b93e8
-117.7751172,33.7390482,8,NATIONAL PL,,,,,,,a035eab991680422
-117.7702997,33.7389744,8,AMORET DR,,,,,,,f3ae0400edb86521
-117.7719529,33.7389311,57,ELIZABETH LN,,,,,,,5a4dba862220460f
-117.7716542,33.7385873,2,APPLEGLEN DR,,,,,,,313551af09d65141
-117.7761251,33.7384052,39,STATEHOUSE PL,,,,,,,01bf59e6cebb828f
-117.7705876,33.7384962,45,APPLEGLEN DR,,,,,,,8bccaeb30c09ec2f
-117.7743422,33.7381309,17,FREEDOM PL,,,,,,,ecd4c8da88021062
-117.7734151,33.7380229,46,DECLARATION WAY,,,,,,,e972682caddc1c53
-117.7753904,33.7379514,3,TIOGA PL,,,,,,,a221baf72de96251
-117.7715453,33.7377497,14,RED COAT PL,,,,,,,0d699b3bd62b2d97
-117.7718457,33.7376412,48,BOULDER CREEK WAY,,,,,,,ca24541556afe64c
